LAST UPDATE,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,coicop_description,hicp_201710.OBS_VALUE
18/08/2023 11:00,I05,CP00,US,01/02/2018,125.74,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2018,126.01,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2018,126.56,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2018,127.16,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2018,127.32,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2018,127.23,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/08/2018,127.2,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/09/2018,127.3,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/10/2018,127.47,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/11/2018,126.79,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/12/2018,126.18,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/01/2019,126.41,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/02/2019,127,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2019,127.83,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2019,128.59,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2019,128.86,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2019,128.77,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2019,128.95,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/08/2019,128.83,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/09/2019,128.85,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/10/2019,129.14,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/11/2019,128.94,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/12/2019,128.69,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/01/2020,129.22,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/02/2020,129.61,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2020,129.16,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2020,127.98,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2020,127.91,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2020,128.78,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2020,129.54,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/08/2020,130,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/09/2020,130.2,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/10/2020,130.17,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/11/2020,130.03,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/12/2020,130.14,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/01/2021,130.8,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/02/2021,131.65,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2021,132.78,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2021,134.13,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2021,135.41,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2021,136.9,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2021,137.63,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/08/2021,137.88,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/09/2021,138.19,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/10/2021,139.47,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/11/2021,140.17,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/12/2021,140.57,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/01/2022,141.92,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/02/2022,143.42,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2022,145.73,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2022,146.61,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2022,148.45,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2022,150.77,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2022,150.47,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/08/2022,150.08,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/09/2022,150.14,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/10/2022,150.63,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/11/2022,150.12,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/12/2022,149.18,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/01/2023,150.37,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/02/2023,151.07,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/03/2023,151.37,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/04/2023,152.2,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/05/2023,152.41,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/06/2023,152.83,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,US,01/07/2023,152.99,All-items HICP,124.62
18/08/2023 11:00,I05,CP00,UK,01/07/2006,102.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2006,102.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2006,103,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2006,103.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2006,103.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2006,104,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2007,103.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2007,103.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2007,104.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2007,104.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2007,104.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2007,105,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2007,104.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2007,104.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2007,104.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2007,105.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2007,105.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2007,106.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2008,105.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2008,106.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2008,106.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2008,107.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2008,108.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2008,109,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2008,109,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2008,109.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2008,110.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2008,110,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2008,109.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2008,109.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2009,108.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2009,109.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2009,109.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2009,110.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2009,110.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2009,111,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2009,110.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2009,111.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2009,111.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2009,111.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2009,112,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2009,112.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2010,112.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2010,112.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2010,113.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2010,114.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2010,114.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2010,114.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2010,114.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2010,114.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2010,114.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2010,115.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2010,115.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2010,116.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2011,116.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2011,117.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2011,118.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2011,119.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2011,119.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2011,119.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2011,119.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2011,120.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2011,120.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2011,121,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2011,121.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2011,121.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2012,121.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2012,121.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2012,122.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2012,122.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2012,122.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2012,122.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2012,122.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2012,123.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2012,123.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2012,124.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2012,124.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2012,125,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2013,124.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2013,125.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2013,125.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2013,125.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2013,126.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2013,125.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2013,125.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2013,126.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2013,126.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2013,126.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2013,127,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2013,127.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2014,126.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2014,127.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2014,127.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2014,128.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2014,128,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2014,128.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2014,127.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2014,128.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2014,128.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2014,128.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2014,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2014,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2015,127.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2015,127.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2015,127.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2015,128,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2015,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2015,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2015,128,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2015,128.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2015,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2015,128.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2015,128.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2015,128.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2016,127.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2016,127.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2016,128.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2016,128.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2016,128.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2016,128.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2016,128.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2016,129.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2016,129.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2016,129.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2016,129.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2016,130.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2017,129.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2017,130.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2017,131.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2017,131.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2017,132.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2017,132.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2017,132.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2017,132.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2017,133.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2017,133.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2017,133.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2017,134.3,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2018,133.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2018,134.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2018,134.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2018,134.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2018,135.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2018,135.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2018,135.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2018,136.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2018,136.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2018,136.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2018,136.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2018,137.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2019,136.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2019,136.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2019,137,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2019,137.8,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2019,138.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2019,138.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2019,138.2,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2019,138.7,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2019,138.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2019,138.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2019,139,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/12/2019,138.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/01/2020,138.5,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/02/2020,139.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/03/2020,139.1,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/04/2020,138.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/05/2020,138.9,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/06/2020,139,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/07/2020,139.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/08/2020,139,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/09/2020,139.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/10/2020,139.6,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,UK,01/11/2020,139.4,All-items HICP,133.5
18/08/2023 11:00,I05,CP00,EU28,01/07/2006,102.54,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2006,102.71,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2006,102.75,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2006,102.84,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2006,102.94,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2006,103.34,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2007,102.89,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2007,103.23,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2007,103.85,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2007,104.44,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2007,104.72,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2007,104.85,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2007,104.58,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2007,104.71,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2007,105.1,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2007,105.64,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2007,106.18,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2007,106.63,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2008,106.4,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2008,106.86,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2008,107.75,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2008,108.2,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2008,108.88,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2008,109.33,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2008,109.25,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2008,109.21,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2008,109.5,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2008,109.54,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2008,109.12,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2008,108.93,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2009,108.28,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2009,108.84,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2009,109.22,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2009,109.6,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2009,109.8,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2009,110.02,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2009,109.52,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2009,109.83,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2009,109.86,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2009,110.08,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2009,110.26,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2009,110.6,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2010,110.07,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2010,110.42,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2010,111.43,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2010,111.91,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2010,112.08,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2010,112.12,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2010,111.8,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2010,112.02,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2010,112.32,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2010,112.65,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2010,112.83,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2010,113.55,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2011,113.08,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2011,113.61,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2011,114.85,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2011,115.55,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2011,115.65,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2011,115.58,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2011,115.09,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2011,115.32,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2011,116.05,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2011,116.42,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2011,116.59,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2011,116.99,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2012,116.33,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2012,116.94,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2012,118.14,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/04/2012,118.7,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/05/2012,118.6,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/06/2012,118.47,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/07/2012,118.02,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/08/2012,118.44,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/09/2012,119.18,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/10/2012,119.51,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/11/2012,119.35,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/12/2012,119.74,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/01/2013,118.8,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/02/2013,119.28,All-items HICP,124.12
18/08/2023 11:00,I05,CP00,EU28,01/03/2013,120.37,All-items HICP,124.12
